n,dist,rho,sk,alpha_F
250,normal,0,0,44.71472930092801
250,normal,0,0,55.95064438831505
250,normal,0,0,62.22655109734787
250,normal,0,0,41.70601481431828
250,normal,0,0,43.52487869588485
250,normal,0,0,51.03822846770637
250,normal,0,0,44.56328517201074
250,normal,0,0,52.53954365204755
250,normal,0,0,58.688526674009
250,normal,0,0,57.42644408763284
250,normal,0,0,51.08764502702992
250,normal,0,0,42.1110938072724
250,normal,0,0,47.84809062187803
250,normal,0,0,44.473576540878824
250,normal,0,0,46.10103129531291
250,normal,0,0,50.11858549147205
250,normal,0,0,41.83945449404184
250,normal,0,0,45.13914699721161
250,normal,0,0,44.259778071086885
250,normal,0,0,52.1555330433848
250,normal,0,0,43.212096036630705
250,normal,0,0,48.754536428416465
250,normal,0,0,43.747932768372735
250,normal,0,0,46.23935389316891
250,normal,0,0,52.988174072496626
250,normal,0,0,44.87609189042271
250,normal,0,0,43.45752260622589
250,normal,0,0,50.838563998829095
250,normal,0,0,42.95119763412845
250,normal,0,0,58.74924219172558
250,normal,0,0,51.14515912166274
250,normal,0,0,45.8799082228356
250,normal,0,0,39.74857697024371
250,normal,0,0,45.98359807140023
250,normal,0,0,56.27003217783037
250,normal,0,0,41.32367889450417
250,normal,0,0,32.98843413372762
250,normal,0,0,45.38698775531607
250,normal,0,0,59.886374503077406
250,normal,0,0,44.94389901148854
250,normal,0,0,44.66859622937529
250,normal,0,0,44.38597433691334
250,normal,0,0,53.77587202507295
250,normal,0,0,46.19029086459449
250,normal,0,0,51.046493659409506
250,normal,0,0,47.15781334451832
250,normal,0,0,48.498029244099314
250,normal,0,0,42.499922642317216
250,normal,0,0,45.34247099300335
250,normal,0,0,52.1379706268422
250,normal,0,0,49.897690000823445
250,normal,0,0,46.82033279746144
250,normal,0,0,53.42638853150342
250,normal,0,0,47.940203260744084
250,normal,0,0,38.66946863589568
250,normal,0,0,53.37615403932491
250,normal,0,0,55.51296695531322
250,normal,0,0,70.56445937956994
250,normal,0,0,52.98213139867657
250,normal,0,0,49.04091336568993
250,normal,0,0,43.08855066060959
250,normal,0,0,51.10269523793969
250,normal,0,0,52.09915392155211
250,normal,0,0,52.523095171734795
250,normal,0,0,46.0117559320378
250,normal,0,0,41.11302121975839
250,normal,0,0,64.78816123298924
250,normal,0,0,43.54817141133523
250,normal,0,0,39.92819758028181
250,normal,0,0,40.26016991020707
250,normal,0,0,55.193343211917686
250,normal,0,0,44.59947991699911
250,normal,0,0,41.98909332515103
250,normal,0,0,46.001543851356836
250,normal,0,0,34.798042024114814
250,normal,0,0,63.39717467555058
250,normal,0,0,47.55253089195309
250,normal,0,0,40.98627289339873
250,normal,0,0,43.32340303213379
250,normal,0,0,41.18388796927655
250,normal,0,0,42.77852412118587
250,normal,0,0,38.13527835630747
250,normal,0,0,46.15942837687725
250,normal,0,0,44.13407907437963
250,normal,0,0,47.672926622001945
250,normal,0,0,63.93072550043769
250,normal,0,0,40.89819266700662
250,normal,0,0,48.68991760461888
250,normal,0,0,43.660303231031776
250,normal,0,0,45.405237037483325
250,normal,0,0,39.100763306755
250,normal,0,0,47.212068226089954
250,normal,0,0,50.36430433323202
250,normal,0,0,46.716251299602504
250,normal,0,0,41.91177315908081
250,normal,0,0,45.442314322251775
250,normal,0,0,46.86571316449406
250,normal,0,0,55.18746591747388
250,normal,0,0,52.93886383670136
250,normal,0,0,54.40802601757202
250,normal,0,0,55.889579988910526
250,normal,0,0,39.14702648402372
250,normal,0,0,35.87031214903609
250,normal,0,0,52.993303373727706
250,normal,0,0,43.18538488757085
250,normal,0,0,58.865168420326555
250,normal,0,0,42.93986710161197
